time,note,velocity,duration
0,72,127,96
96,70,127,96
192,68,127,96
288,67,127,96
384,68,127,192
480,55,127,96
576,65,127,192
672,55,127,96
768,73,127,480
864,51,127,96
960,49,127,96
1056,48,127,96
1152,46,127,192
1248,72,127,96
1344,70,127,96
1440,69,127,96
1536,70,127,192
1632,56,127,96
1728,67,127,192
1824,56,127,96
1920,76,127,480
2016,53,127,96
2112,52,127,96
2208,50,127,96
2304,48,127,96
2400,77,127,96
2496,79,127,96
2592,80,127,96
2688,82,127,192
2784,56,127,96
2880,79,127,96
2976,76,127,96
3072,73,127,192
3168,52,127,96
3264,72,127,192
3360,52,127,96
3456,70,127,96
3552,68,127,96
3648,67,127,96
3744,68,127,96
3840,70,127,96
3936,73,127,96
4032,72,127,96
4128,70,127,96
4224,68,127,96
4320,67,127,96
4416,65,127,96
4512,64,127,96
4608,68,127,192
4704,58,127,96
4800,77,127,288
4896,55,127,96
4992,56,127,192
5088,79,127,96
5184,80,127,96
5280,79,127,96
5376,77,127,96
5472,75,127,96
5568,73,127,96
5664,72,127,96
5760,70,127,192
5856,60,127,96
5952,79,127,288
6048,57,127,96
6144,58,127,192
6240,80,127,96
6336,82,127,96
6432,80,127,96
6528,79,127,96
6624,77,127,96
6720,76,127,96
6816,74,127,96
6912,72,127,96
7008,74,127,96
7104,76,127,96
7200,77,127,96
7296,79,127,96
7392,80,127,96
7488,82,127,96
7584,79,127,96
7680,77,127,96
7776,76,127,96
7872,77,127,96
7968,76,127,96
8064,77,127,192
8160,56,127,96
8256,72,127,288
8352,56,127,96
8448,58,127,96
8544,70,127,96
8640,68,127,96
8736,67,127,96
8832,65,127,96
8928,64,127,96
9024,68,127,96
9120,67,127,96
9216,72,127,96
9312,70,127,96
9408,68,127,96
9504,67,127,96
9600,68,127,192
9696,55,127,96
9792,65,127,192
9888,55,127,96
9984,80,127,480
10080,51,127,96
10176,50,127,96
10272,48,127,96
10368,47,127,192
10464,79,127,96
10560,77,127,96
10656,76,127,96
10752,77,127,192
10848,55,127,96
10944,74,127,192
11040,51,127,96
11136,71,127,480
11232,48,127,96
11328,47,127,96
11424,45,127,96
11520,43,127,96
11616,72,127,96
11712,74,127,96
11808,75,127,96
11904,77,127,192
12000,51,127,96
12096,74,127,96
12192,71,127,96
12288,68,127,192
12384,47,127,96
12480,67,127,288
12576,47,127,96
12672,51,127,192
12768,65,127,96
12864,63,127,96
12960,62,127,96
13056,63,127,192
13152,62,127,96
13248,63,127,96
13344,62,127,96
13440,75,127,480
13536,58,127,96
13632,57,127,96
13728,55,127,96
13824,54,127,192
13920,74,127,96
14016,72,127,96
14112,71,127,96
14208,72,127,192
14304,62,127,96
14400,69,127,192
14496,58,127,96
14592,78,127,480
14688,55,127,96
14784,54,127,96
14880,52,127,96
14976,50,127,96
15072,79,127,96
15168,81,127,96
15264,82,127,96
15360,84,127,192
15456,58,127,96
15552,81,127,96
15648,78,127,96
15744,75,127,192
15840,54,127,96
15936,74,127,192
16032,54,127,96
16128,71,127,576
16224,57,127,96
16320,59,127,96
16416,60,127,96
16512,62,127,96
16608,63,127,96
16704,71,127,192
16800,62,127,96
16896,72,127,672
16992,60,127,96
17088,62,127,96
17184,63,127,96
17280,65,127,96
17376,67,127,96
17472,68,127,96
17568,74,127,96
17664,74,127,576
17760,62,127,96
17856,63,127,96
17952,65,127,96
18048,55,127,96
18144,65,127,96
18240,72,127,192
18336,62,127,96
18432,72,127,480
18528,53,127,96
18624,51,127,96
18720,50,127,96
18816,51,127,192
18912,74,127,96
19008,75,127,96
19104,74,127,96
19200,72,127,96
19296,70,127,96
19392,68,127,96
19488,67,127,96
19584,65,127,192
19680,55,127,96
19776,74,127,288
19872,52,127,96
19968,53,127,192
20064,75,127,96
20160,77,127,96
20256,75,127,96
20352,74,127,96
20448,72,127,96
20544,71,127,96
20640,69,127,96
20736,67,127,96
20832,69,127,96
20928,71,127,96
21024,72,127,96
21120,74,127,96
21216,75,127,96
21312,77,127,96
21408,74,127,96
21504,72,127,96
21600,71,127,96
21696,72,127,96
21792,71,127,96
21888,79,127,480
21984,51,127,96
22080,50,127,96
22176,51,127,96
22272,53,127,96
22368,77,127,96
22464,75,127,96
22560,74,127,96
22656,72,127,480
22752,50,127,96
22848,48,127,96
22944,46,127,96
23040,45,127,192
23136,70,127,96
23232,69,127,96
23328,67,127,96
23424,69,127,192
23520,58,127,96
23616,65,127,192
23712,55,127,96
23808,75,127,480
23904,51,127,96
24000,49,127,96
24096,48,127,96
24192,46,127,192
24288,73,127,96
24384,72,127,96
24480,73,127,96
24576,75,127,96
24672,78,127,96
24768,77,127,96
24864,75,127,96
24960,73,127,96
25056,72,127,96
25152,70,127,96
25248,68,127,96
25344,67,127,192
25440,56,127,96
25536,82,127,288
25632,53,127,96
25728,55,127,192
25824,80,127,96
25920,79,127,96
26016,77,127,96
26112,75,127,96
26208,73,127,96
26304,72,127,96
26400,70,127,96
26496,68,127,192
26592,60,127,96
26688,72,127,192
26784,60,127,96
26880,75,127,192
26976,65,127,96
27072,79,127,192
27168,61,127,96
27264,80,127,480
27360,58,127,96
27456,56,127,96
27552,55,127,96
27648,53,127,192
27744,79,127,96
27840,77,127,96
27936,75,127,96
28032,73,127,96
28128,70,127,96
28224,80,127,192
28320,60,127,96
28416,79,127,480
28512,56,127,96
28608,55,127,96
28704,58,127,96
28800,51,127,192
28896,77,127,96
28992,75,127,96
29088,73,127,96
29184,72,127,96
29280,68,127,96
29376,78,127,192
29472,58,127,96
29568,77,127,480
29664,54,127,96
29760,53,127,96
29856,56,127,96
29952,49,127,192
30048,75,127,96
30144,73,127,96
30240,72,127,96
30336,70,127,96
30432,68,127,96
30528,67,127,96
30624,68,127,96
30720,70,127,480
30816,53,127,96
30912,52,127,96
31008,55,127,96
31104,48,127,480
31200,68,127,96
31296,67,127,96
31392,65,127,96
31488,64,127,96
31584,65,127,96
31680,67,127,96
31776,68,127,96
31872,70,127,96
31968,72,127,96
32064,73,127,96
32160,70,127,96
32256,72,127,96
32352,70,127,96
32448,68,127,96
32544,67,127,96
32640,68,127,192
32736,58,127,96
32832,65,127,192
32928,55,127,96
33024,73,127,480
33120,51,127,96
33216,49,127,96
33312,48,127,96
33408,46,127,96
33504,72,127,96
33600,70,127,96
33696,69,127,96
33792,70,127,192
33888,48,127,96
33984,67,127,192
34080,44,127,96
34176,76,127,480
34272,41,127,96
34368,40,127,96
34464,38,127,96
34560,36,127,96
34656,77,127,96
34752,79,127,96
34848,80,127,96
34944,82,127,192
35040,44,127,96
35136,79,127,96
35232,76,127,96
35328,73,127,192
35424,40,127,96
35520,72,127,192
35616,40,127,96
35712,70,127,96
35808,68,127,96
35904,67,127,96
36000,68,127,96
36096,70,127,96
36192,73,127,96
36288,72,127,96
36384,70,127,96
36480,68,127,96
36576,67,127,96
36672,65,127,96
36768,64,127,96
36864,72,127,288
36960,55,127,96
37056,56,127,96
37152,73,127,96
37248,67,127,576
37440,58,127,192
37632,60,127,192
37824,65,127,192
38016,65,127,1152
