time,note,velocity,duration
480,76,36,120
600,75,33,120
720,76,39,120
840,75,36,120
960,76,45,120
1080,71,40,120
1200,74,47,120
1320,72,39,120
1440,69,51,240
1560,52,33,120
1680,57,33,120
1800,60,34,120
1920,64,38,120
2040,69,42,120
2160,71,46,240
2280,52,33,120
2400,56,34,120
2520,64,36,120
2640,68,39,120
2760,71,42,120
2880,72,45,240
3000,52,35,120
3120,57,35,120
3240,64,35,120
3360,76,38,120
3480,75,34,120
3600,76,41,120
3720,75,37,120
3840,76,46,120
3960,71,39,120
4080,74,48,120
4200,72,39,120
4320,69,48,240
4440,52,35,120
4560,57,34,120
4680,60,34,120
4800,64,37,120
4920,69,41,120
5040,71,45,240
5160,52,35,120
5280,56,36,120
5400,64,37,120
5520,72,40,120
5640,71,38,120
5760,69,40,240
5880,52,32,120
6000,57,32,120
6240,76,36,120
6360,75,33,120
6480,76,39,120
6600,75,36,120
6720,76,45,120
6840,71,40,120
6960,74,47,120
7080,72,39,120
7200,69,51,240
7320,52,33,120
7440,57,33,120
7560,60,34,120
7680,64,38,120
7800,69,42,120
7920,71,46,240
8040,52,33,120
8160,56,34,120
8280,64,36,120
8400,68,39,120
8520,71,42,120
8640,72,45,240
8760,52,35,120
8880,57,35,120
9000,64,35,120
9120,76,38,120
9240,75,34,120
9360,76,41,120
9480,75,37,120
9600,76,46,120
9720,71,39,120
9840,74,48,120
9960,72,39,120
10080,69,48,240
10200,52,35,120
10320,57,34,120
10440,60,34,120
10560,64,37,120
10680,69,41,120
10800,71,45,240
10920,52,37,120
11040,56,37,120
11160,64,37,120
11280,72,40,120
11400,71,38,120
11520,69,40,240
11640,52,32,120
11760,57,32,120
11880,71,42,120
12000,72,45,120
12120,74,48,120
12240,76,51,360
12360,55,38,120
12480,60,39,120
12600,67,40,120
12720,77,46,120
12840,76,43,120
12960,74,50,360
13080,55,38,120
13200,59,39,120
13320,65,40,120
13440,76,46,120
13560,74,43,120
13680,72,50,360
13800,52,38,120
13920,57,39,120
14040,64,40,120
14160,74,46,120
14280,72,43,120
14400,71,50,240
14520,52,38,120
14640,64,39,120
14760,64,39,120
14880,76,45,120
15000,64,39,120
15120,76,44,120
15240,76,43,120
15360,88,48,120
15480,75,42,120
15600,76,50,120
15720,75,42,120
15840,76,48,120
15960,75,39,120
16080,76,41,120
16200,75,35,120
16320,76,37,120
16440,75,34,120
16560,76,40,120
16680,75,36,120
16800,76,40,120
16920,71,35,120
17040,74,42,120
17160,72,37,120
17280,69,45,240
17400,52,33,120
17520,57,33,120
17640,60,34,120
17760,64,38,120
17880,69,42,120
18000,71,46,240
18120,52,33,120
18240,56,34,120
18360,64,36,120
18480,68,39,120
18600,71,42,120
18720,72,45,240
18840,52,35,120
18960,57,35,120
19080,64,35,120
19200,76,38,120
19320,75,34,120
19440,76,41,120
19560,75,37,120
19680,76,46,120
19800,71,39,120
19920,74,48,120
20040,72,39,120
20160,69,46,240
20280,52,35,120
20400,57,34,120
20520,60,34,120
20640,64,37,120
20760,69,41,120
20880,71,45,240
21000,52,37,120
21120,56,37,120
21240,64,37,120
21360,72,40,120
21480,71,38,120
21600,69,40,240
21720,52,32,120
21840,57,32,120
21960,71,43,120
22080,72,45,120
22200,74,47,120
22320,76,50,360
22440,55,38,120
22560,60,39,120
22680,67,40,120
22800,77,46,120
22920,76,43,120
23040,74,50,360
23160,55,38,120
