time,note,velocity,duration
0,82,127,384
384,81,127,384
768,79,127,384
1152,81,127,384
1536,74,127,384
1920,74,127,384
2304,79,127,384
2688,67,127,192
2880,69,127,192
3072,70,127,192
3264,72,127,192
3456,74,127,1152
3840,62,127,192
4032,60,127,192
4224,58,127,192
4416,57,127,192
4608,75,127,384
4992,77,127,192
5184,75,127,192
5376,74,127,192
5568,72,127,192
5760,74,127,384
6144,75,127,192
6336,74,127,192
6528,72,127,192
6720,70,127,192
6912,72,127,384
7296,74,127,192
7488,72,127,192
7680,70,127,192
7872,72,127,192
8064,69,127,1152
8448,62,127,192
8640,60,127,192
8832,58,127,192
9024,57,127,192
9216,82,127,384
9600,81,127,384
9984,79,127,384
10368,81,127,384
10752,74,127,384
11136,74,127,384
11520,79,127,384
11904,67,127,192
12096,69,127,192
12288,70,127,192
12480,72,127,192
12672,74,127,1152
13056,62,127,192
13248,60,127,192
13440,59,127,192
13632,57,127,192
13824,77,127,384
14208,79,127,192
14400,77,127,192
14592,75,127,192
14784,74,127,192
14976,75,127,384
15360,77,127,192
15552,75,127,192
15744,74,127,192
15936,72,127,192
16128,74,127,384
16512,79,127,384
16896,72,127,384
17280,70,127,1152
17664,46,127,768
18432,74,127,384
18816,70,127,192
19008,72,127,192
19200,74,127,192
19392,76,127,192
19584,77,127,384
19968,79,127,384
20352,81,127,384
20736,82,127,384
21120,79,127,192
21312,81,127,192
21504,82,127,192
21696,79,127,192
21888,81,127,384
22272,79,127,192
22464,81,127,192
22656,77,127,384
23040,65,127,192
23232,67,127,192
23424,69,127,192
23616,70,127,192
23808,72,127,192
24000,74,127,192
24192,75,127,384
24576,74,127,384
24960,72,127,384
25344,77,127,384
25728,70,127,384
26112,69,127,384
26496,70,127,1152
26880,62,127,384
27264,60,127,384
27648,67,127,384
28032,74,127,192
28224,72,127,192
28416,74,127,384
28800,67,127,384
29184,75,127,192
29376,74,127,192
29568,75,127,384
29952,67,127,192
30144,74,127,192
30336,66,127,192
30528,72,127,192
30720,67,127,192
30912,70,127,192
31104,69,127,768
31488,57,127,192
31680,55,127,192
31872,54,127,192
32064,52,127,192
32256,62,127,192
32448,64,127,192
32640,66,127,192
32832,67,127,192
33024,69,127,192
33216,70,127,192
33408,72,127,384
33792,70,127,384
34176,69,127,384
34560,70,127,192
34752,72,127,96
34848,74,127,96
34944,67,127,384
35328,66,127,384
35712,67,127,1152
36096,43,127,768
