time,note,velocity,duration
840,61,77,120
960,61,85,720
1320,56,70,120
1440,56,79,240
1680,61,73,80
1760,59,70,80
1840,61,68,80
1920,59,77,768
2280,54,70,120
2400,54,80,240
2688,61,64,48
2736,64,70,48
2784,62,66,48
2832,61,66,48
2880,61,79,800
3240,56,70,120
3360,56,79,240
3680,59,70,80
3760,61,68,80
3840,59,81,746
4200,54,63,120
4320,54,71,240
4586,57,62,40
4639,56,67,39
4679,59,59,39
4718,57,63,40
4758,56,66,41
4800,56,75,958
5160,53,59,120
5280,53,68,240
5760,56,54,746
6120,52,46,120
6240,52,51,240
6506,57,48,40
6559,56,47,39
6599,59,53,39
6638,57,47,40
6678,56,44,40
6720,56,60,1440
7080,51,44,120
7200,51,51,240
7680,54,42,240
7760,45,50,96
7840,44,44,96
7920,47,50,96
8000,45,43,96
8080,44,43,96
8160,42,52,96
8240,40,43,96
8320,42,43,96
8400,39,43,96
8480,45,49,120
8600,44,39,40
8640,37,54,960
9000,44,43,120
9120,49,52,480
9600,37,52,960
9960,44,48,120
10080,49,54,480
10440,56,48,60
10500,56,48,60
10560,61,58,120
10920,44,48,120
11040,61,60,600
11520,37,52,960
11640,60,48,120
11760,61,58,120
11880,63,62,60
11940,54,52,300
11970,57,52,270
12000,64,65,120
12240,64,61,120
12360,63,48,120
12480,61,62,360
12840,61,54,60
12900,63,54,60
12960,61,59,360
13320,60,55,120
13440,61,62,840
13800,44,48,120
13920,56,47,240
14280,63,60,120
14400,64,63,120
14760,47,48,120
14880,64,66,600
15360,35,53,960
15480,63,52,120
15600,64,63,120
15720,66,68,120
15840,68,71,120
15960,63,60,120
16080,68,67,120
16200,66,52,120
16320,64,68,360
16680,64,56,60
16740,66,56,60
16800,64,64,360
17160,63,60,120
17280,64,68,480
17640,47,48,60
17700,32,54,540
17760,68,67,480
18120,63,60,60
18180,56,35,30
18195,61,37,30
18210,64,40,30
18240,73,77,240
18600,44,52,120
18720,73,69,600
19200,30,59,960
19320,72,57,120
19440,73,69,120
19560,75,73,120
19680,76,77,120
19800,69,67,120
19920,76,74,120
20040,75,58,120
20160,73,72,360
20520,73,64,60
20580,75,64,60
20640,73,72,360
21000,72,62,120
21120,73,70,840
21480,44,59,120
21600,68,67,240
21960,76,74,120
22080,80,84,120
22440,56,58,120
22560,68,86,480
23040,68,60,60
23100,67,54,60
23160,68,54,60
23220,67,53,60
23280,64,55,60
23340,67,57,60
23400,68,59,60
23460,70,61,60
23520,71,63,60
23580,73,64,60
23640,75,66,60
23700,76,68,60
23760,79,70,60
23820,80,72,60
23880,82,74,60
23940,83,76,60
24000,85,81,60
24060,87,84,60
24120,88,87,60
24180,87,83,60
24240,85,81,60
24300,83,80,60
24360,81,78,60
24420,80,77,60
24480,79,75,60
24540,83,80,60
24600,81,78,60
24660,80,75,60
24720,79,73,60
24780,76,70,60
24840,75,68,60
24900,73,65,60
24960,76,71,60
25020,75,67,60
25080,73,63,60
25140,71,58,60
25200,69,54,60
25260,68,50,60
25320,67,46,60
25380,68,42,60
25440,67,46,60
25500,64,34,60
25560,67,33,60
25620,71,38,120
25740,71,34,60
25800,71,30,60
25860,71,34,60
25920,71,28,60
25980,71,36,360
26340,70,30,60
26400,68,42,360
26760,68,35,60
26820,70,35,60
26880,68,39,360
27240,67,37,120
27360,68,35,480
27720,51,24,120
27840,63,23,240
28200,68,41,60
28260,68,41,60
28320,80,54,120
28680,64,33,120
28740,71,48,300
28770,76,48,630
28800,80,57,600
29280,52,42,240
29400,78,48,120
29520,80,51,120
29640,81,53,120
29760,83,56,120
29880,76,50,120
30000,81,55,120
30120,80,49,120
30240,78,54,120
30600,78,48,40
30640,78,44,40
30680,80,44,40
30720,78,57,120
31140,77,51,60
31200,78,54,120
31560,63,36,120
31680,80,61,480
32040,68,33,120
32160,76,54,120
32520,61,33,120
32580,68,48,300
32610,73,48,630
32640,76,57,600
33120,52,42,240
33240,75,48,120
33360,76,51,120
33480,78,53,60
33540,76,47,30
33570,78,47,30
33600,80,56,120
33780,73,50,60
33840,78,55,120
33960,76,49,120
34080,75,54,120
34440,75,48,40
34480,75,44,40
34520,76,44,40
34560,75,57,120
34980,73,51,60
35040,75,54,480
35400,63,33,120
35520,68,33,480
35820,75,42,60
35880,75,42,60
35940,80,42,480
36000,75,54,360
36360,68,44,120
36400,72,35,40
36440,80,35,480
36480,72,52,360
36840,75,44,60
36880,73,36,40
36920,80,36,480
36960,75,54,360
37320,78,46,120
37360,76,36,40
37400,80,36,480
37440,76,53,360
37800,75,49,120
37840,73,38,40
37880,80,37,480
37920,73,54,360
38280,68,46,120
38320,73,37,40
38360,80,37,480
38400,73,53,360
38760,75,49,120
38800,76,37,40
38840,80,37,440
38880,76,54,360
39240,56,30,40
39280,78,36,40
39320,80,36,40
39360,78,53,360
39720,76,49,120
39760,75,38,40
39800,80,38,240
39840,75,54,240
40000,68,38,40
40040,80,38,240
40080,68,46,240
40200,51,29,40
40240,72,38,40
40280,80,38,240
40320,72,53,240
40480,73,38,40
40520,80,38,240
40560,73,49,240
40720,75,37,40
40760,80,37,240
40800,75,54,240
40960,78,36,40
41000,80,36,240
41040,78,46,240
41160,56,30,40
41200,76,36,40
41240,80,40,240
41280,76,53,240
41440,75,38,40
41480,80,38,280
41520,75,49,240
41760,80,44,60
41820,81,39,60
41880,80,44,60
41940,81,39,60
42000,80,44,60
42060,81,39,60
42120,80,44,60
42160,56,30,40
42180,81,39,60
42200,64,30,40
42240,80,44,60
42300,81,39,60
42360,80,44,60
42420,81,39,60
42480,80,44,60
42540,81,39,60
42600,80,44,60
42660,81,39,60
42720,80,44,60
42780,81,39,60
42840,80,44,60
42900,81,39,60
42960,80,60,60
43020,81,39,60
43080,80,44,60
43120,61,30,40
43140,81,39,60
43160,68,30,40
43200,85,65,240
43260,81,39,60
43320,80,44,60
43380,81,39,60
43440,88,66,240
43500,81,39,60
43560,80,44,60
43620,81,39,60
43680,80,59,48
43728,87,42,48
43776,92,51,48
43824,87,45,48
43872,80,39,36
43920,80,58,45
43980,80,40,60
44040,92,51,60
44080,60,31,40
44100,80,40,60
44120,68,31,40
44160,84,65,120
44220,92,52,60
44280,87,41,60
44340,84,41,60
44400,85,61,120
44460,92,49,60
44520,85,39,60
44580,80,39,60
44640,87,63,60
44700,92,51,60
44760,87,41,60
44820,80,41,60
44880,90,58,60
44940,92,48,60
45000,90,41,60
45040,72,33,40
45060,80,41,60
45080,75,33,40
45120,88,63,60
45180,92,49,60
45240,88,40,60
45300,80,40,60
45360,87,60,60
45420,92,48,60
45480,87,41,60
45540,80,41,45
45600,80,65,48
45648,85,42,48
45696,92,51,48
45744,85,45,36
45792,80,39,36
45840,80,58,45
45900,80,40,60
45960,92,51,60
46000,61,31,40
46020,80,40,60
46040,68,31,40
46080,85,65,120
46140,92,52,60
46200,85,41,60
46260,80,41,60
46320,87,63,120
46380,92,49,60
46440,87,39,60
46500,80,39,60
46560,88,64,60
46620,92,51,60
46680,88,41,60
46740,80,41,60
46800,92,53,60
46860,80,44,60
46920,92,51,60
46960,73,33,40
46980,80,41,60
47000,76,33,40
47040,90,63,60
47100,92,49,60
47160,90,40,60
47220,80,40,60
47280,88,63,60
47340,92,48,60
47400,88,41,60
47460,80,41,60
47520,87,64,48
47568,92,46,48
47616,93,51,48
47664,92,45,48
47712,87,39,48
47760,80,63,48
47808,92,46,48
47856,93,52,48
47880,56,31,40
47904,92,46,48
47920,60,31,40
47952,80,40,48
47960,68,31,40
48000,84,60,48
48048,92,47,48
48096,93,53,48
48144,92,46,48
48192,80,40,48
48240,85,61,48
48288,92,48,48
48336,93,54,48
48384,92,47,48
48432,80,41,48
48480,87,66,48
48528,92,49,48
48576,93,55,48
48624,92,48,48
48672,80,42,48
48720,90,64,48
48768,92,50,48
48816,93,56,48
48840,63,34,40
48864,92,49,48
48880,72,34,40
48912,80,42,48
48920,75,34,40
48960,88,65,48
