time,note,velocity,duration
0,72,127,384
384,74,127,96
480,76,127,96
576,77,127,192
768,76,127,384
1152,77,127,128
1280,76,127,128
1408,74,127,128
1536,72,127,768
1728,55,127,192
1920,57,127,192
2112,53,127,192
2304,74,127,128
2432,75,127,128
2560,74,127,128
2688,72,127,128
2816,74,127,128
2944,72,127,128
3072,70,127,128
3200,72,127,128
3328,70,127,128
3456,70,127,384
3840,69,127,384
4032,50,127,192
4224,67,127,384
4416,48,127,192
4608,69,127,192
4800,72,127,192
4992,65,127,192
5184,72,127,192
5376,67,127,192
5568,72,127,192
5760,69,127,192
5952,72,127,192
6144,70,127,192
6336,72,127,192
6528,67,127,192
6720,72,127,192
6912,69,127,192
7104,72,127,192
7296,65,127,192
7488,72,127,192
7680,67,127,192
7872,72,127,192
8064,69,127,192
8256,72,127,192
8448,70,127,192
8640,72,127,192
8832,67,127,192
9024,72,127,192
9216,69,127,192
9408,72,127,192
9600,74,127,192
9792,76,127,192
9984,77,127,192
10176,74,127,192
10368,72,127,192
10560,71,127,192
10752,69,127,192
10944,67,127,192
11136,72,127,96
11232,74,127,96
11328,72,127,96
11424,71,127,96
11520,72,127,192
11712,77,127,192
11904,76,127,384
12288,74,127,96
12384,72,127,96
12480,74,127,192
12672,72,127,1152
13824,79,127,384
14208,77,127,192
14400,76,127,192
14592,77,127,192
14784,74,127,192
14976,76,127,192
15168,79,127,192
15360,82,127,384
15552,50,127,192
15744,52,127,192
15936,48,127,192
16128,81,127,384
16512,79,127,192
16704,77,127,192
16896,76,127,192
17088,74,127,192
17280,74,127,576
17664,52,127,384
17856,73,127,576
18048,49,127,384
18432,73,127,192
18624,74,127,192
18816,76,127,192
19008,73,127,192
19200,74,127,192
19392,76,127,192
19584,69,127,384
19776,50,127,192
19968,69,127,384
20160,49,127,192
20352,69,127,384
20544,52,127,192
20736,73,127,192
20928,74,127,192
21120,76,127,192
21312,73,127,192
21504,74,127,192
21696,76,127,192
21888,67,127,384
22080,50,127,192
22272,67,127,384
22464,49,127,192
22656,67,127,384
22848,52,127,192
23040,73,127,192
23232,74,127,192
23424,76,127,192
23616,73,127,192
23808,74,127,192
24000,76,127,192
24192,69,127,192
24384,74,127,192
24576,72,127,192
24768,70,127,192
24960,69,127,192
25152,67,127,192
25344,65,127,384
25728,67,127,384
26112,64,127,384
26496,62,127,1152
26688,62,127,192
26880,60,127,192
27072,58,127,192
27264,57,127,192
27456,55,127,192
27648,72,127,192
27840,77,127,192
28032,76,127,192
28224,77,127,192
28416,75,127,192
28608,77,127,192
28800,81,127,192
28992,77,127,192
29184,74,127,192
29376,77,127,192
29568,72,127,192
29760,77,127,192
29952,74,127,192
30144,79,127,192
30336,78,127,192
30528,79,127,192
30720,77,127,192
30912,79,127,192
31104,82,127,192
31296,79,127,192
31488,76,127,192
31680,79,127,192
31872,72,127,192
32064,70,127,192
32256,69,127,192
32448,77,127,192
32640,79,127,192
32832,81,127,192
33024,79,127,192
33216,77,127,192
33408,70,127,192
33600,79,127,192
33792,81,127,192
33984,82,127,192
34176,81,127,192
34368,79,127,192
34560,72,127,192
34752,84,127,192
34944,82,127,192
35136,81,127,192
35328,79,127,192
35520,81,127,192
35712,79,127,576
36288,77,127,576
