time,note,velocity,duration
0,48,103,240
240,55,80,120
360,60,77,120
480,64,90,120
600,60,77,120
720,67,80,120
840,72,78,120
960,76,93,120
1080,72,79,120
1200,79,82,120
1320,84,80,120
1440,88,93,120
1560,84,80,120
1680,91,83,120
1800,96,81,120
1920,100,95,120
2040,96,80,120
2160,91,84,120
2280,84,80,120
2400,88,94,120
2520,84,80,120
2640,79,83,120
2760,72,79,120
2880,76,93,120
3000,72,79,120
3120,67,81,120
3240,60,78,120
3360,64,92,120
3480,60,76,120
3600,55,80,120
3720,48,77,120
3840,41,104,1920
3960,48,80,120
4080,57,80,120
4200,60,77,120
4320,65,91,120
4440,60,77,120
4560,69,80,120
4680,72,78,120
4800,77,93,120
4920,72,78,120
5040,81,82,120
5160,84,80,120
5280,89,94,120
5400,84,81,120
5520,93,83,120
5640,96,80,120
5760,100,96,120
5880,96,80,120
6000,93,84,120
6120,84,80,120
6240,88,95,120
6360,84,80,120
6480,81,83,120
6600,72,79,120
6720,76,93,120
6840,72,78,120
6960,69,81,120
7080,60,77,120
7200,62,92,120
7320,60,76,120
7440,57,80,120
7560,48,77,120
7680,43,101,960
7800,47,80,120
7920,55,77,120
8040,59,80,120
8160,62,90,120
8280,59,77,120
8400,67,80,120
8520,71,78,120
8640,74,93,120
8760,71,79,120
8880,79,82,120
9000,83,80,120
9120,86,94,120
9240,83,80,120
9360,91,83,120
9480,93,79,120
9600,98,97,120
9720,93,80,120
9840,90,84,120
9960,84,80,120
10080,86,95,120
10200,81,80,120
10320,78,82,120
10440,72,79,120
10560,74,94,120
10680,69,77,120
10800,66,81,120
10920,60,77,120
11040,62,80,120
11160,57,80,120
11280,54,80,120
11400,48,80,120
11520,43,101,3840
11640,48,77,120
11760,53,80,120
11880,56,77,120
12000,62,91,120
12120,60,76,120
12240,65,80,120
12360,68,77,120
12480,74,92,120
12600,72,78,120
12720,77,82,120
12840,80,79,120
12960,86,93,120
13080,84,80,120
13200,89,83,120
13320,92,80,120
13440,98,95,120
13560,91,79,120
13680,89,84,120
13800,83,79,120
13920,86,94,120
14040,79,79,120
14160,77,83,120
14280,71,78,120
14400,74,93,120
14520,67,77,120
14640,65,81,120
14760,59,77,120
14880,63,95,120
15000,55,77,120
15120,53,80,120
15240,47,77,120
15360,48,101,240
15600,55,80,120
15720,60,76,120
15840,64,85,120
15960,60,76,120
16080,67,80,120
16200,72,78,120
16320,76,89,120
16440,72,78,120
16560,79,82,120
16680,84,79,120
16800,88,90,120
16920,84,80,120
17040,91,83,120
17160,96,80,120
17280,100,92,120
17400,96,80,120
17520,91,84,120
17640,84,80,120
17760,88,92,120
17880,84,81,120
18000,79,83,120
18120,72,79,120
18240,76,90,120
18360,72,78,120
18480,67,81,120
18600,60,77,120
18720,64,89,120
18840,60,77,120
18960,55,80,120
19080,48,77,120
19200,45,103,3840
19320,48,77,120
19440,53,80,120
19560,60,77,120
19680,65,87,120
19800,60,76,120
19920,65,80,120
20040,72,77,120
20160,77,89,120
20280,72,77,120
20400,77,82,120
20520,84,79,120
20640,89,92,120
20760,84,80,120
20880,89,83,120
21000,96,80,120
21120,100,93,120
21240,96,80,120
21360,90,84,120
21480,84,79,120
21600,88,93,120
21720,84,80,120
21840,78,83,120
21960,72,79,120
22080,76,90,120
22200,72,79,120
22320,66,81,120
22440,60,78,120
22560,64,89,120
22680,60,77,120
22800,54,80,120
22920,48,77,120
23040,43,96,3840
23160,48,73,120
23280,55,76,120
23400,60,74,120
23520,62,81,120
23640,60,73,120
23760,67,76,120
23880,72,74,120
24000,74,86,120
24120,72,74,120
24240,79,77,120
24360,84,75,120
24480,86,88,120
24600,84,76,120
24720,91,78,120
24840,96,76,120
24960,98,89,120
25080,95,76,120
25200,91,79,120
25320,83,75,120
25440,86,87,120
25560,83,75,120
25680,79,78,120
25800,71,74,120
25920,74,86,120
26040,71,75,120
26160,67,76,120
26280,59,74,120
26400,62,83,120
26520,59,73,120
26640,55,76,120
26760,47,71,120
26880,48,96,3840
27000,50,76,120
27120,55,73,120
27240,62,76,120
27360,64,78,120
27480,62,71,120
27600,67,76,120
27720,74,74,120
27840,76,79,120
27960,74,74,120
28080,79,77,120
28200,86,75,120
28320,88,83,120
28440,86,76,120
28560,91,78,120
28680,98,76,120
28800,100,83,120
28920,96,73,120
29040,91,77,120
29160,84,73,120
29280,88,84,120
29400,84,73,120
29520,79,76,120
29640,72,70,120
29760,76,81,120
29880,72,71,120
30000,67,76,120
30120,60,70,120
30240,64,78,120
30360,60,71,120
30480,55,74,120
30720,45,77,1920
30840,52,56,120
30960,60,61,120
31080,64,59,120
31200,65,66,120
31320,64,57,120
31440,72,61,120
31560,76,58,120
31680,77,68,120
31800,76,57,120
31920,84,63,120
32040,88,58,120
32160,89,69,120
32280,88,60,120
32400,96,63,120
32520,100,58,120
32640,101,70,120
32760,98,59,120
32880,95,63,120
33000,86,59,120
33120,89,69,120
33240,86,59,120
33360,83,63,120
33480,74,58,120
33600,77,68,120
33720,74,57,120
33840,71,62,120
33960,62,57,120
34080,65,67,120
34200,62,56,120
34320,59,61,120
34440,50,57,120
34560,44,77,1920
34680,50,57,120
34800,59,61,120
34920,62,57,120
35040,64,71,120
35160,62,57,120
35280,71,61,120
35400,74,58,120
35520,76,72,120
35640,74,57,120
35760,83,63,120
35880,86,57,120
36000,88,72,120
36120,86,58,120
36240,95,63,120
36360,98,59,120
36480,100,72,120
36600,96,60,120
36720,93,63,120
36840,84,61,120
36960,88,74,120
37080,84,61,120
37200,81,66,120
37320,72,63,120
37440,76,77,120
37560,72,63,120
37680,69,68,120
37800,60,63,120
37920,64,79,120
38040,60,64,120
38160,57,70,120
38280,48,65,120
38400,41,90,3840
38520,48,65,120
38640,57,72,120
38760,60,66,120
38880,64,82,120
39000,60,67,120
39120,69,72,120
39240,72,68,120
39360,76,82,120
39480,72,69,120
39600,81,73,120
39720,84,70,120
39840,88,83,120
39960,84,71,120
40080,93,74,120
40200,96,71,120
40320,99,86,120
40440,95,68,120
40560,93,71,120
40680,83,64,120
40800,87,80,120
40920,83,61,120
41040,81,63,120
41160,71,58,120
41280,75,72,120
41400,71,54,120
41520,69,60,120
41640,59,53,120
41760,63,66,120
41880,59,63,120
42000,57,61,120
42120,47,58,120
42240,40,76,3840
42360,47,56,120
42480,57,60,120
42600,59,56,120
42720,64,68,120
42840,59,56,120
42960,69,60,120
43080,71,55,120
43200,76,69,120
43320,71,56,120
43440,81,60,120
43560,83,56,120
43680,88,69,120
43800,83,56,120
43920,93,60,120
44040,95,56,120
44160,100,69,120
44280,95,55,120
44400,92,60,120
44520,83,55,120
44640,88,68,120
44760,83,56,120
44880,80,60,120
45000,71,56,120
45120,76,68,120
45240,71,56,120
45360,68,60,120
45480,59,56,120
45600,64,59,120
45720,59,56,120
45840,56,60,120
45960,47,55,120
46080,45,76,1920
46200,52,56,120
46320,57,60,120
46440,61,56,120
46560,67,68,120
46680,64,56,120
46800,69,60,120
46920,73,57,120
47040,79,69,120
47160,76,56,120
47280,81,61,120
47400,85,56,120
47520,91,70,120
47640,85,57,120
47760,81,62,120
47880,76,57,120
48000,91,71,120
48120,84,57,120
48240,81,63,120
48360,76,57,120
