time,note,velocity,duration
0,64,127,192
192,69,127,192
384,64,127,192
576,69,127,192
768,72,127,192
960,69,127,192
1152,72,127,192
1344,76,127,192
1536,72,127,192
1728,77,127,192
1920,76,127,192
2112,72,127,192
2304,69,127,192
2496,71,127,192
2688,68,127,192
2880,72,127,192
3072,71,127,192
3264,68,127,192
3456,64,127,192
3648,69,127,192
3840,64,127,192
4032,72,127,192
4224,71,127,192
4608,64,127,192
4800,69,127,192
4992,64,127,192
5184,69,127,192
5376,72,127,192
5568,69,127,192
5760,72,127,192
5952,76,127,192
6144,72,127,192
6336,77,127,192
6528,76,127,192
6720,72,127,192
6912,69,127,192
7104,71,127,192
7296,68,127,192
7488,72,127,192
7680,71,127,192
7872,68,127,192
8064,64,127,192
8256,69,127,192
8448,64,127,192
8640,68,127,192
8832,69,127,192
9216,64,127,192
9408,69,127,192
9600,64,127,192
9792,69,127,192
9984,72,127,192
10176,69,127,192
10368,72,127,192
10560,76,127,192
10752,72,127,192
10944,77,127,192
11136,76,127,192
11328,72,127,192
11520,69,127,192
11712,71,127,192
11904,68,127,192
12096,72,127,192
12288,71,127,192
12480,68,127,192
12672,64,127,192
12864,69,127,192
13056,64,127,192
13248,72,127,192
13440,71,127,192
13824,64,127,192
14016,69,127,192
14208,64,127,192
14400,69,127,192
14592,72,127,192
14784,69,127,192
14976,72,127,192
15168,76,127,192
15360,72,127,192
15552,77,127,192
15744,76,127,192
15936,72,127,192
16128,69,127,192
16320,71,127,192
16512,68,127,192
16704,72,127,192
16896,71,127,192
17088,68,127,192
17280,64,127,192
17472,69,127,192
17664,64,127,192
17856,68,127,192
18048,69,127,192
18432,48,127,192
18624,69,127,192
18816,48,127,192
19008,53,127,192
19200,69,127,192
19392,53,127,192
19584,57,127,192
19776,69,127,384
19968,57,127,192
20160,69,127,192
20352,69,127,192
20544,57,127,192
20736,53,127,192
20928,72,127,384
21120,52,127,192
21312,72,127,192
21504,72,127,192
21696,52,127,192
21888,48,127,192
22080,72,127,192
22272,69,127,192
22464,65,127,192
22656,67,127,192
23040,48,127,192
23232,69,127,192
23424,48,127,192
23616,53,127,192
23808,69,127,192
24000,53,127,192
24192,57,127,192
24384,69,127,384
24576,57,127,192
24768,69,127,192
24960,69,127,192
25152,57,127,192
25344,53,127,192
25536,72,127,384
25728,52,127,192
25920,72,127,192
26112,72,127,192
26304,52,127,192
26496,48,127,192
26688,69,127,192
26880,48,127,192
27072,67,127,192
27264,65,127,192
27648,64,127,192
27840,69,127,192
28032,64,127,192
28224,69,127,192
28416,72,127,192
28608,69,127,192
28800,72,127,192
28992,76,127,192
29184,72,127,192
29376,77,127,192
29568,76,127,192
29760,72,127,192
29952,69,127,192
30144,71,127,192
30336,68,127,192
30528,72,127,192
30720,71,127,192
30912,68,127,192
31104,64,127,192
31296,69,127,192
31488,64,127,192
31680,72,127,192
31872,71,127,192
32256,64,127,192
32448,69,127,192
32640,64,127,192
32832,69,127,192
33024,72,127,192
33216,69,127,192
33408,72,127,192
33600,76,127,192
33792,72,127,192
33984,77,127,192
34176,76,127,192
34368,72,127,192
34560,69,127,192
34752,71,127,192
34944,68,127,192
35136,72,127,192
35328,71,127,192
35520,68,127,192
35712,64,127,192
35904,69,127,192
36096,64,127,192
36288,68,127,192
36480,69,127,192
