time,note,velocity,duration
0,67,91,480
480,68,87,480
960,67,89,360
1320,65,79,120
1440,63,82,480
1920,63,91,480
2400,65,89,480
2880,63,89,360
3240,61,82,120
3360,60,85,480
3840,62,86,480
4320,64,87,480
4800,67,90,360
5160,65,80,120
5280,63,90,480
5760,62,92,480
6240,67,93,480
6720,71,90,360
7080,69,76,120
7200,67,80,480
7680,75,45,480
8160,75,45,480
8640,74,45,480
9000,66,41,120
9120,74,45,480
9600,72,45,480
10080,74,45,480
10560,71,46,360
10920,69,44,120
11040,67,46,480
11520,72,49,480
12000,68,49,480
12480,67,53,360
12840,65,45,120
12960,63,49,480
13440,63,48,480
13920,65,46,480
14400,63,48,360
14760,62,44,120
14880,60,44,480
15360,75,29,480
15840,75,29,480
16320,74,29,480
16680,66,27,120
16800,74,29,480
17280,72,29,480
17760,74,30,480
18240,71,31,360
18600,69,28,120
18720,67,31,480
19200,72,41,480
19680,68,41,480
20160,67,45,360
20520,65,38,120
20640,63,41,480
21120,63,40,480
21600,65,39,480
22080,63,40,360
22440,62,36,120
22560,60,36,480
23040,72,63,1920
