time,note,velocity,duration
0,72,60,960
240,67,30,240
480,64,30,240
720,67,30,240
960,76,60,480
1200,67,30,240
1440,79,60,480
1680,67,30,240
1920,71,60,720
2160,67,29,240
2400,65,31,240
2640,72,55,120
2760,74,51,120
2880,72,60,480
3120,67,29,240
3360,64,32,240
3600,67,29,240
3840,81,64,960
4080,69,32,240
4320,65,32,240
4560,69,32,240
4800,79,62,480
5040,67,32,240
5280,84,64,480
5520,67,32,240
5760,79,64,480
6000,67,32,240
6240,77,55,80
6320,79,55,80
6400,77,55,80
6480,76,59,120
6600,77,55,120
6720,76,60,480
6960,67,34,240
7200,64,34,240
7440,67,34,240
7680,69,60,240
7920,71,53,132
8040,72,54,132
8160,74,55,132
8280,76,57,132
8400,77,58,132
8520,79,59,132
8640,81,62,132
8760,79,61,132
8880,77,60,132
9000,76,59,132
9120,74,58,132
9240,72,57,132
9360,71,55,132
9480,69,53,132
9600,67,60,240
9840,69,53,132
9960,71,54,132
10080,72,55,132
10200,74,57,132
10320,76,58,132
10440,77,59,132
10560,79,62,132
10680,77,61,132
10800,76,60,132
10920,74,59,132
11040,72,58,132
11160,71,57,132
11280,69,55,132
11400,67,53,132
11520,65,60,240
11760,67,53,132
11880,69,54,132
12000,71,55,132
12120,72,57,132
12240,74,58,132
12360,76,59,132
12480,77,62,132
12600,76,61,132
12720,74,60,132
12840,72,59,132
12960,71,58,132
13080,69,57,132
13200,67,55,132
13320,65,53,132
13440,64,60,240
13680,65,53,132
13800,67,54,132
13920,69,55,132
14040,71,57,132
14160,72,58,132
14280,74,59,132
14400,76,62,132
14520,74,61,132
14640,72,60,132
14760,71,59,132
14880,69,58,132
15000,67,57,132
15120,65,55,132
15240,64,53,132
15360,62,60,240
15600,64,53,132
15720,65,54,132
15840,67,55,132
15960,69,57,132
16080,71,58,132
16200,73,59,132
16320,74,62,120
16440,69,58,132
16560,71,61,132
16680,73,64,132
16800,74,66,132
16920,76,67,132
17040,77,68,132
17160,79,69,132
17280,81,70,132
17400,83,69,132
17520,84,71,132
17640,83,69,132
17760,81,67,132
17880,79,65,132
18000,77,63,132
18120,76,66,120
18240,77,65,132
18360,79,66,132
18480,81,67,132
18600,79,67,132
