time,note,velocity,duration
0,71,127,384
96,62,127,96
192,59,127,96
288,54,127,96
384,73,127,96
480,74,127,96
576,76,127,96
672,78,127,96
768,81,127,96
864,79,127,96
960,78,127,96
1056,76,127,96
1152,79,127,96
1248,78,127,96
1344,76,127,96
1440,74,127,96
1536,76,127,384
1632,67,127,96
1728,64,127,96
1824,59,127,96
1920,78,127,96
2016,79,127,96
2112,81,127,96
2208,83,127,96
2304,86,127,96
2400,85,127,96
2496,83,127,96
2592,82,127,96
2688,83,127,96
2784,74,127,96
2880,71,127,96
2976,66,127,96
3072,71,127,384
3168,62,127,96
3264,59,127,96
3360,54,127,96
3456,73,127,96
3552,74,127,96
3648,76,127,96
3744,78,127,96
3840,81,127,96
3936,79,127,96
4032,78,127,96
4128,76,127,96
4224,79,127,96
4320,78,127,96
4416,76,127,96
4512,74,127,96
4608,76,127,384
4704,67,127,96
4800,64,127,96
4896,59,127,96
4992,78,127,96
5088,79,127,96
5184,81,127,96
5280,83,127,96
5376,86,127,96
5472,85,127,96
5568,83,127,96
5664,82,127,96
5760,83,127,96
5856,74,127,96
5952,71,127,96
6048,66,127,96
6144,79,127,384
6240,71,127,96
6336,67,127,96
6432,62,127,96
6528,69,127,96
6624,71,127,96
6720,73,127,96
6816,74,127,96
6912,78,127,96
7008,76,127,96
7104,74,127,96
7200,72,127,96
7296,71,127,96
7392,69,127,96
7488,67,127,96
7584,66,127,96
7680,67,127,384
7776,59,127,96
7872,55,127,96
7968,52,127,96
8064,66,127,96
8160,67,127,96
8256,69,127,96
8352,71,127,96
8448,74,127,96
8544,72,127,96
8640,71,127,96
8736,69,127,96
8832,67,127,96
8928,66,127,96
9024,64,127,96
9120,63,127,96
9216,64,127,384
9312,55,127,96
9408,52,127,96
9504,48,127,96
9600,62,127,192
9696,64,127,96
9792,65,127,96
9888,67,127,96
9984,64,127,384
10080,55,127,96
10176,52,127,96
10272,48,127,96
10368,65,127,192
10464,67,127,96
10560,69,127,96
10656,71,127,96
10752,72,127,384
10848,64,127,96
10944,60,127,96
11040,55,127,96
11136,76,127,1152
11232,64,127,96
11328,56,127,96
11424,57,127,96
11520,58,127,96
11616,59,127,96
11712,60,127,96
11808,61,127,96
11904,62,127,96
12000,63,127,96
12096,64,127,96
12192,65,127,96
12288,71,127,384
12384,62,127,96
12480,59,127,96
12576,54,127,96
12672,73,127,96
12768,74,127,96
12864,76,127,96
12960,78,127,96
13056,81,127,96
13152,79,127,96
13248,78,127,96
13344,76,127,96
13440,79,127,96
13536,78,127,96
13632,76,127,96
13728,74,127,96
13824,76,127,384
13920,67,127,96
14016,64,127,96
14112,59,127,96
14208,78,127,96
14304,79,127,96
14400,81,127,96
14496,83,127,96
14592,86,127,96
14688,85,127,96
14784,83,127,96
14880,82,127,96
14976,83,127,96
15072,74,127,96
15168,71,127,96
15264,66,127,96
15360,86,127,96
15456,85,127,96
15552,83,127,96
15648,82,127,96
15744,83,127,384
