time,note,velocity,duration
0,56,33,160
160,61,26,160
320,64,26,160
480,56,33,160
640,61,26,160
800,64,26,160
960,56,32,160
1120,61,26,160
1280,64,26,160
1440,56,35,160
1600,61,26,160
1760,64,26,160
1920,56,33,160
2080,61,26,160
2240,64,23,160
2400,56,30,160
2560,61,26,160
2720,64,23,160
2880,56,33,160
3040,61,26,160
3200,64,23,160
3360,56,32,160
3520,61,26,160
3680,64,23,160
3840,57,45,160
4000,61,38,160
4160,64,38,160
4320,57,35,160
4480,61,32,160
4640,64,32,160
4800,57,41,160
4960,62,33,160
5120,66,28,160
5280,57,38,160
5440,62,33,160
5600,66,30,160
5760,56,38,160
5920,60,31,160
6080,66,31,160
6240,56,35,160
6400,61,30,160
6560,64,30,160
6720,56,35,160
6880,61,27,160
7040,63,25,160
7200,54,35,160
7360,60,30,160
7520,63,30,160
7680,52,32,160
7840,56,26,160
8000,61,26,160
8160,56,32,160
8320,61,26,160
8480,64,26,160
8640,56,31,160
8800,61,25,160
8960,64,25,160
9120,68,56,360
9280,61,25,160
9440,64,22,160
9480,68,50,120
9600,68,50,1440
9760,63,26,160
9920,66,23,160
10080,56,31,160
10240,63,26,160
10400,66,25,160
10560,56,31,160
10720,63,26,160
10880,66,25,160
11040,68,56,360
11200,63,25,160
11360,66,23,160
11400,68,53,120
11520,68,53,960
11680,61,26,160
11840,64,25,160
12000,56,31,160
12160,61,26,160
12320,64,23,160
12480,69,56,960
12640,61,25,160
12800,66,25,160
12960,57,27,160
13120,61,25,160
13280,66,25,160
13440,68,56,960
13600,59,23,160
13760,64,23,160
13920,56,33,160
14080,59,26,160
14240,64,26,160
14400,66,53,480
14560,59,27,160
14720,63,25,160
14880,71,50,480
15040,59,26,160
15200,63,27,160
15360,64,47,480
15520,59,26,160
15680,64,26,160
15840,56,27,160
16000,59,26,160
16160,64,26,160
16320,56,27,160
16480,59,26,160
16640,64,23,160
16800,56,27,160
16960,59,26,160
17120,64,23,160
17280,55,32,160
17440,59,25,160
17600,64,23,160
17760,55,27,160
17920,59,26,160
18080,64,23,160
18240,55,27,160
18400,59,26,160
18560,64,22,160
18720,67,46,360
18880,59,25,160
19040,64,21,160
19080,67,45,120
19200,67,45,1440
19360,59,26,160
19520,65,26,160
19680,55,32,160
19840,59,27,160
20000,65,25,160
20160,55,31,160
20320,59,27,160
20480,65,25,160
20640,67,50,360
20800,59,25,160
20960,65,22,160
21000,67,50,120
21120,67,57,1440
21280,60,27,160
21440,64,27,160
21600,55,40,160
21760,59,33,160
21920,64,33,160
22080,55,38,160
22240,61,42,160
22400,64,47,160
22560,66,56,480
22720,61,35,160
22880,64,27,160
23040,66,65,960
23200,59,32,160
23360,62,27,160
23520,54,33,160
23680,59,27,160
23840,62,27,160
24000,67,56,480
24160,59,27,160
24320,61,27,160
24480,64,47,480
24640,59,27,160
24800,61,23,160
24960,66,53,960
25120,59,35,160
25280,62,32,160
25440,54,38,160
25600,59,31,160
25760,62,28,160
25920,66,47,960
26080,58,26,160
26240,61,23,160
26400,54,31,160
26560,58,26,160
26720,61,23,160
26880,59,32,160
27040,62,27,160
27200,66,25,160
27360,59,27,160
27520,62,26,160
27680,66,26,160
27840,59,41,160
28000,63,38,160
28160,66,38,160
28320,71,56,480
28480,63,38,160
28640,66,35,160
28800,72,63,1440
28960,64,41,160
29120,67,45,160
29280,59,47,160
29440,64,53,160
29600,67,56,160
29760,59,61,160
29920,64,60,160
30080,67,56,160
30240,70,56,480
30400,64,46,160
30560,67,31,160
30720,71,56,1440
30880,63,35,160
31040,66,35,160
31200,59,40,160
31360,63,35,160
31520,66,35,160
31680,59,41,160
31840,63,37,160
32000,66,33,160
32160,71,56,480
32320,63,37,160
32480,66,37,160
32640,72,63,1440
32800,64,45,160
