time,note,velocity,duration
0,79,127,192
192,78,127,192
384,76,127,192
576,75,127,192
768,76,127,192
960,71,127,576
1152,67,127,576
1344,64,127,384
1536,76,127,192
1728,72,127,576
1920,69,127,576
2112,64,127,384
2304,76,127,192
2496,71,127,576
2688,67,127,576
2880,64,127,384
3072,71,127,192
3264,72,127,192
3456,72,127,192
3648,71,127,192
3840,69,127,192
4032,67,127,192
4224,67,127,192
4416,66,127,192
4608,64,127,192
4800,63,127,576
4992,58,127,192
5184,59,127,576
5376,64,127,192
5568,66,127,576
5760,59,127,192
5952,47,127,192
6144,79,127,192
6336,78,127,192
6528,76,127,192
6720,75,127,192
6912,76,127,192
7104,71,127,576
7296,67,127,576
7488,64,127,384
7680,76,127,192
7872,72,127,576
8064,69,127,576
8256,64,127,384
8448,76,127,192
8640,71,127,576
8832,67,127,576
9024,64,127,384
9216,71,127,192
9408,72,127,192
9600,72,127,192
9792,71,127,192
9984,69,127,192
10176,67,127,192
10368,67,127,192
10560,66,127,192
10752,64,127,192
10944,63,127,576
11136,58,127,192
11328,59,127,192
11520,66,127,192
11712,64,127,384
11904,52,127,192
12096,40,127,192
12288,76,127,192
12480,74,127,192
12672,72,127,192
12864,71,127,192
13056,72,127,192
13248,69,127,192
13440,71,127,192
13632,72,127,192
13824,76,127,192
14016,74,127,192
14208,72,127,192
14400,71,127,192
14592,72,127,192
14784,64,127,192
14976,66,127,192
15168,67,127,192
15360,67,127,192
15552,66,127,192
15744,64,127,192
15936,63,127,192
16128,79,127,192
16320,78,127,192
16512,76,127,192
16704,75,127,192
16896,76,127,192
17088,74,127,192
17280,72,127,192
17472,71,127,192
17664,72,127,192
17856,71,127,192
18048,69,127,192
18240,67,127,192
18432,79,127,192
18624,78,127,192
18816,76,127,192
19008,75,127,192
19200,76,127,192
19392,71,127,576
19584,67,127,576
19776,64,127,384
19968,76,127,192
20160,72,127,576
20352,69,127,576
20544,64,127,384
20736,76,127,192
20928,71,127,576
21120,67,127,384
21312,64,127,192
21504,64,127,192
21696,74,127,192
21888,72,127,192
22272,64,127,192
22464,72,127,192
22656,71,127,192
22848,69,127,192
23040,67,127,192
23232,67,127,384
23616,66,127,384
24000,64,127,384
24192,52,127,192
24384,40,127,192
24576,76,127,192
24768,74,127,192
24960,72,127,192
25152,71,127,192
25344,72,127,192
25536,69,127,192
25728,71,127,192
25920,72,127,192
26112,76,127,192
26304,74,127,192
26496,72,127,192
26688,71,127,192
26880,72,127,192
27072,64,127,192
27264,66,127,192
27456,67,127,192
27648,67,127,192
27840,66,127,192
28032,64,127,192
28224,63,127,192
28416,79,127,192
28608,78,127,192
28800,76,127,192
28992,75,127,192
29184,76,127,192
29376,74,127,192
29568,72,127,192
29760,71,127,192
29952,72,127,192
30144,71,127,192
30336,69,127,192
30528,67,127,192
30720,79,127,192
30912,78,127,192
31104,76,127,192
31296,75,127,192
31488,76,127,192
31680,71,127,576
31872,67,127,576
32064,64,127,384
32256,76,127,192
32448,72,127,576
32640,69,127,576
32832,64,127,384
33024,76,127,192
33216,71,127,576
33408,67,127,384
33600,64,127,192
33792,64,127,192
33984,74,127,192
34176,72,127,192
34560,64,127,192
34752,72,127,192
34944,71,127,192
35136,69,127,192
35328,67,127,192
35520,67,127,384
35904,66,127,384
36288,64,127,384
36480,52,127,192
36672,40,127,192
