time,note,velocity,duration
480,71,66,120
600,69,64,120
720,68,64,120
840,69,64,120
960,72,71,120
1200,64,52,120
1440,74,66,120
1560,72,63,120
1680,71,63,120
1800,72,63,120
1920,76,72,120
2160,64,52,120
2400,77,66,120
2520,76,63,120
2640,75,63,120
2760,76,63,120
2880,83,70,120
3000,81,64,120
3120,80,64,120
3240,81,64,120
3360,83,69,120
3480,81,64,120
3600,80,64,120
3720,81,64,120
3840,84,72,480
4080,64,50,120
4320,81,68,120
4560,84,65,120
4740,79,63,30
4770,81,63,30
4800,83,80,120
5040,81,64,120
5280,79,69,120
5520,81,64,120
5700,79,65,30
5730,81,65,30
5760,83,82,120
6000,81,66,120
6240,79,69,120
6480,81,65,120
6660,79,64,30
6690,81,64,60
6720,83,79,120
6960,81,68,120
7200,79,69,120
7440,78,66,120
7680,76,69,450
8160,71,66,120
8280,69,64,120
8400,68,64,120
8520,69,64,120
8640,72,71,120
8880,64,52,120
9120,74,66,120
9240,72,63,120
9360,71,63,120
9480,72,63,120
9600,76,72,120
9840,64,52,120
10080,77,66,120
10200,76,63,120
10320,75,63,120
10440,76,63,120
10560,83,70,120
10680,81,64,120
10800,80,64,120
10920,81,64,120
11040,83,69,120
11160,81,64,120
11280,80,64,120
11400,81,64,120
11520,84,72,480
11760,64,50,120
12000,81,68,120
12240,84,65,120
12420,79,63,30
12450,81,63,30
12480,83,80,120
12720,81,64,120
12960,79,69,120
13200,81,64,120
13380,79,65,30
13410,81,65,30
13440,83,82,120
13680,81,66,120
13920,79,69,120
14160,81,65,120
14340,79,64,30
14370,81,64,60
14400,83,79,120
14640,81,68,120
14880,79,69,120
15120,78,66,120
15360,76,69,450
15840,76,56,120
16080,77,56,120
16320,79,66,120
16560,79,57,120
16800,81,64,120
16920,79,57,120
17040,77,57,120
17160,76,57,120
17280,74,65,480
17520,67,59,240
17760,76,56,120
18000,77,56,120
18240,79,66,120
18480,79,57,120
18720,81,64,120
18840,79,57,120
18960,77,57,120
19080,76,57,120
19200,74,65,480
19680,72,56,120
19920,74,56,120
20160,76,66,120
20400,76,57,120
20640,77,64,120
20760,76,57,120
20880,74,57,120
21000,72,57,120
21120,71,65,480
21360,64,59,240
21600,72,56,120
21840,74,56,120
22080,76,66,120
22320,76,57,120
22560,77,64,120
22680,76,57,120
22800,74,57,120
22920,72,57,120
23040,71,65,480
23520,71,56,120
23640,69,56,120
23760,68,56,120
23880,69,56,120
24000,72,59,120
24240,64,47,120
24480,74,62,120
24600,72,57,120
24720,71,57,120
24840,72,57,120
24960,76,66,120
25200,64,48,120
25440,77,63,120
25560,76,58,120
25680,75,58,120
25800,76,58,120
25920,83,70,120
26040,81,63,120
26160,80,63,120
26280,81,63,120
26400,83,71,120
26520,81,64,120
26640,80,64,120
26760,81,64,120
26880,84,76,480
27120,63,51,120
27360,81,62,120
27600,83,62,120
27840,84,70,120
28080,83,62,120
28320,81,62,120
28560,80,62,120
28800,81,71,120
29040,76,64,120
29280,50,41,120
29283,77,64,120
29520,74,64,120
29760,72,74,480
30000,57,41,120
30234,52,41,120
30240,72,64,60
30296,71,57,60
30356,72,57,60
30416,71,57,60
30480,56,41,120
30487,72,57,60
30536,71,57,60
30586,69,64,60
30646,71,57,60
30720,69,65,450
31200,76,56,120
31440,77,56,120
31680,79,66,120
31920,79,57,120
32160,81,64,120
32280,79,57,120
32400,77,57,120
32520,76,57,120
32640,74,65,480
32880,67,59,240
33120,76,56,120
33360,77,56,120
33600,79,66,120
33840,79,57,120
34080,81,64,120
34200,79,57,120
34320,77,57,120
34440,76,57,120
34560,74,65,480
35040,72,56,120
35280,74,56,120
35520,76,66,120
35760,76,57,120
36000,77,64,120
36120,76,57,120
36240,74,57,120
36360,72,57,120
36480,71,65,480
36720,64,59,240
36960,72,56,120
37200,74,56,120
37440,76,66,120
37680,76,57,120
37920,77,64,120
38040,76,57,120
38160,74,57,120
38280,72,57,120
38400,71,65,480
38880,71,56,120
39000,69,56,120
39120,68,56,120
39240,69,56,120
39360,72,59,120
39600,64,47,120
39840,74,62,120
39960,72,57,120
40080,71,57,120
40200,72,57,120
40320,76,66,120
40560,64,48,120
40800,77,63,120
40920,76,58,120
41040,75,58,120
41160,76,58,120
41280,83,70,120
41400,81,63,120
41520,80,63,120
41640,81,63,120
41760,83,71,120
41880,81,64,120
42000,80,64,120
42120,81,64,120
42240,84,76,480
42480,63,51,120
42720,81,62,120
42960,83,62,120
43200,84,70,120
43440,83,62,120
43680,81,62,120
43920,80,62,120
44160,81,71,120
44400,76,64,120
44640,50,41,120
44643,77,64,120
44880,74,64,120
45120,72,74,480
45360,57,41,120
45594,52,41,120
45600,72,64,60
45656,71,57,60
45716,72,57,60
45776,71,57,60
45840,56,41,120
45847,72,57,60
45896,71,57,60
45946,69,64,60
46006,71,57,60
46080,69,65,450
46560,81,84,120
46800,83,84,120
46920,45,64,40
46960,49,64,40
47000,52,64,40
47040,85,90,480
47280,57,69,120
47520,81,84,120
47760,83,84,120
47880,45,60,40
47920,49,60,40
47960,52,60,40
48000,85,91,120
48240,83,82,120
48480,81,89,120
48720,80,84,120
48840,38,63,40
48880,42,63,40
48920,45,63,40
48960,78,92,120
49200,80,78,120
49320,39,63,40
49360,42,63,40
49400,45,63,40
49440,81,86,120
49680,83,80,120
49800,40,63,40
49840,44,63,40
49880,47,63,40
49920,80,90,240
50160,76,84,120
50400,81,84,120
50640,83,84,120
50760,45,64,40
50800,49,64,40
50840,52,64,40
50880,85,90,480
51120,57,69,120
51360,81,84,120
51600,83,84,120
51720,45,60,40
51760,49,60,40
51800,52,60,40
51840,85,91,120
52080,83,82,120
52320,81,89,120
52560,80,84,120
52680,38,63,40
52720,42,63,40
52760,45,63,40
52800,78,92,120
53040,83,78,120
53160,40,63,40
53200,44,63,40
53240,47,63,40
53280,80,86,120
53520,76,80,120
53760,81,90,450
54240,81,84,120
54480,83,84,120
54600,45,64,40
54640,49,64,40
54680,52,64,40
54720,85,90,480
54960,57,69,120
55200,81,84,120
55440,83,84,120
55560,45,60,40
55600,49,60,40
55640,52,60,40
55680,85,91,120
55920,83,82,120
56160,81,89,120
