time,note,velocity,duration
0,56,79,3840
3840,49,75,160
4000,56,60,160
4160,61,64,160
4320,64,65,160
4480,61,62,160
4640,56,61,160
4800,49,57,160
4960,56,58,160
5120,61,60,160
5280,64,60,160
5440,61,58,160
5600,56,57,160
5760,49,53,160
5920,56,54,160
6080,61,55,160
6240,64,54,160
6400,61,52,160
6560,56,50,160
6720,49,45,160
6880,56,47,160
7040,61,49,160
7200,64,46,160
7360,61,43,160
7520,56,38,160
7680,49,22,160
7800,68,37,120
7840,56,25,160
7920,69,41,120
8000,61,28,160
8040,68,38,120
8160,67,39,120
8280,68,40,120
8320,61,28,160
8400,73,42,120
8480,56,27,160
8520,76,43,120
8640,75,45,120
8760,73,43,120
8800,56,28,160
8880,75,45,120
8960,61,30,160
9000,73,43,120
9120,72,44,120
9240,73,46,120
9280,61,28,160
9360,76,49,120
9440,56,27,160
9480,80,47,120
9600,49,27,160
9720,68,45,120
9760,56,30,160
9840,69,49,120
9920,61,34,160
9960,68,45,120
10080,67,46,120
10200,68,48,120
10240,61,34,160
10320,73,50,120
10400,56,33,160
10440,76,51,120
10560,75,54,120
10680,73,51,120
10720,56,33,160
10800,75,53,120
10880,61,36,160
10920,73,51,120
11040,72,52,120
11160,73,54,120
11200,61,34,160
11280,76,57,120
11360,56,32,160
11400,80,55,120
11520,51,31,160
11640,69,55,120
11680,57,35,160
11760,73,55,120
11840,61,39,160
11880,75,58,120
12000,78,61,120
12120,81,64,120
12160,61,39,160
12240,85,67,120
12320,57,37,160
12360,87,70,120
12480,95,74,120
12600,93,72,120
12640,61,40,160
12720,92,71,120
12800,63,44,160
12840,90,70,120
12960,88,69,120
13080,87,68,120
13120,63,44,160
13200,90,67,120
13280,61,41,160
13320,85,66,120
13440,84,68,120
13560,87,63,120
13600,51,35,160
13680,81,63,120
13760,54,38,160
13800,80,63,120
13920,78,60,120
14040,81,58,120
14080,54,36,160
14160,76,54,120
14240,51,34,160
14280,75,54,120
14400,78,53,120
14520,73,48,120
14560,51,31,160
14640,72,48,120
14720,54,33,160
14760,75,47,120
14880,69,45,120
15000,68,42,120
15040,54,29,160
15120,71,42,120
15200,51,26,160
15240,69,41,240
15360,49,22,160
15480,68,37,120
15520,56,25,160
15600,69,41,120
15680,61,28,160
15720,68,38,120
15840,67,39,120
15960,68,40,120
16000,61,28,160
16080,73,42,120
16160,56,27,160
16200,76,43,120
16320,75,45,120
16440,73,43,120
16480,56,28,160
16560,75,45,120
16640,61,30,160
16680,73,43,120
16800,72,44,120
16920,73,46,120
16960,61,28,160
17040,76,49,120
17120,56,27,160
17160,80,47,120
17280,49,27,160
17400,68,45,120
17440,56,30,160
17520,70,49,120
17600,58,34,160
17640,68,45,120
17760,67,46,120
17880,68,48,120
17920,58,34,160
18000,73,50,120
18080,56,33,160
18120,76,51,120
18240,75,54,120
18360,73,51,120
18400,56,33,160
18480,75,53,120
18560,58,36,160
18600,73,51,120
18720,72,52,120
18840,73,54,120
18880,58,34,160
18960,76,57,120
19040,56,32,160
19080,80,55,120
19200,75,64,120
19320,76,58,120
19360,56,34,160
19440,75,61,120
19520,59,37,160
19560,74,50,120
19680,75,56,120
19800,83,68,120
19840,59,38,160
19920,82,62,120
20000,56,35,160
20040,80,65,120
20160,79,69,120
20280,88,73,120
20320,58,41,160
20400,87,72,120
20480,61,45,160
20520,85,72,120
20640,83,75,120
20760,82,69,120
20800,61,44,160
20880,80,68,120
20960,58,41,160
21000,79,68,120
21120,82,72,120
21240,80,70,120
21280,51,35,160
21360,83,64,120
21440,56,37,160
21480,74,57,120
21600,76,65,120
21720,75,57,120
21760,56,39,160
21840,80,63,120
21920,51,37,160
21960,70,57,120
22080,73,61,120
22200,71,59,120
22240,51,35,160
22320,75,58,120
22400,56,38,160
22440,67,56,120
22560,70,60,120
22680,68,51,120
22720,56,35,160
22800,67,55,120
22880,51,33,160
22920,68,50,120
23040,68,72,120
23160,80,58,120
23200,49,41,160
23280,72,59,120
23360,54,43,160
23400,73,59,120
23520,66,71,120
23640,78,60,120
23680,54,44,160
23760,72,60,120
23840,49,42,160
23880,73,61,120
24000,65,75,120
24120,77,62,120
24160,49,44,160
24240,72,63,120
24320,54,45,160
24360,73,63,120
24480,66,74,120
24600,78,65,120
24640,54,45,160
24720,72,64,120
24800,49,44,160
24840,73,64,120
24960,61,77,120
25080,73,65,120
25120,54,46,160
25200,66,65,120
25280,57,48,160
25320,69,65,120
25440,63,75,120
25560,75,65,120
25600,57,47,160
25680,66,65,120
25760,54,45,160
25800,69,65,120
25920,64,79,120
26040,76,66,120
26080,47,46,160
26160,68,66,120
26240,52,48,160
26280,71,66,120
26400,68,77,120
26520,80,67,120
26560,52,46,160
26640,71,66,120
26720,47,45,160
26760,76,65,120
26880,68,81,120
27000,80,65,120
27040,49,46,160
27120,72,65,120
27200,54,48,160
27240,73,65,120
27360,66,78,120
27480,78,65,120
27520,54,47,160
27600,72,65,120
27680,49,45,160
27720,73,65,120
27840,65,79,120
27960,77,66,120
28000,49,46,160
28080,72,66,120
28160,54,48,160
28200,73,66,120
28320,66,77,120
28440,78,67,120
28480,54,46,160
28560,72,66,120
28640,49,45,160
28680,73,65,120
28800,65,81,120
28920,77,65,120
28960,51,46,160
29040,71,65,120
29120,57,48,160
29160,75,65,120
29280,66,78,120
29400,78,65,120
29440,57,47,160
29520,71,65,120
29600,51,45,160
29640,75,65,120
29760,69,79,120
29880,81,66,120
29920,47,46,160
30000,71,66,120
30080,52,48,160
30120,76,66,120
30240,68,77,120
30360,80,67,120
30400,52,46,160
30480,71,66,120
30560,47,45,160
30600,76,65,120
30720,68,52,120
30840,80,57,120
30880,49,33,160
30960,72,47,120
31040,54,34,160
31080,73,47,120
31200,66,49,120
31320,78,54,120
31360,54,34,160
31440,72,48,120
31520,49,34,160
31560,73,48,120
31680,65,51,120
31800,77,56,120
31840,49,34,160
31920,72,50,120
32000,54,36,160
32040,73,50,120
32160,66,53,120
32280,78,58,120
32320,54,35,160
32400,72,51,120
32480,49,34,160
32520,73,51,120
32640,61,55,120
32760,73,60,120
32800,54,37,160
32880,66,52,120
32960,57,38,160
33000,69,53,120
33120,63,55,120
33240,75,62,120
33280,57,38,160
33360,66,54,120
33440,54,38,160
33480,69,54,120
33600,64,57,120
33720,76,65,120
33760,47,39,160
33840,68,56,120
33920,52,40,160
33960,71,56,120
34080,68,60,120
34200,80,68,120
34240,52,40,160
34320,71,57,120
34400,47,39,160
34440,76,58,120
34560,68,62,120
34680,80,68,120
34720,49,42,160
34800,72,59,120
34880,54,43,160
34920,73,59,120
35040,66,62,120
35160,78,70,120
35200,54,43,160
35280,72,61,120
35360,49,42,160
35400,73,61,120
35520,75,64,120
35640,87,73,120
35680,51,44,160
35760,78,62,120
35840,54,45,160
35880,81,62,120
36000,73,66,120
36120,85,74,120
36160,54,44,160
36240,78,62,120
36320,51,42,160
36360,81,62,120
36480,73,64,120
36600,85,73,120
36640,51,44,160
36720,75,61,120
36800,54,45,160
36840,78,61,120
36960,72,64,120
37080,84,71,120
37120,54,42,160
37200,75,60,120
37280,51,40,160
37320,78,59,120
37440,72,60,120
37560,84,69,120
37600,51,41,160
37680,75,58,120
37760,54,42,160
37800,78,58,120
37920,72,61,120
38040,84,68,120
38080,54,39,160
38160,75,57,120
38240,51,38,160
38280,78,56,120
38400,72,57,120
38520,84,65,120
38560,51,39,160
38640,75,55,120
38720,54,40,160
38760,78,55,120
38880,71,58,120
39000,83,64,120
39040,54,38,160
39120,75,53,120
39200,51,36,160
39240,78,53,120
39360,71,54,120
39480,83,62,120
39520,51,37,160
39600,75,52,120
39680,54,38,160
39720,78,52,120
39840,70,54,120
39960,82,60,120
40000,54,35,160
40080,75,50,120
40160,51,34,160
40200,78,50,120
40320,70,55,120
40446,82,49,120
40480,51,34,160
40560,75,48,120
40640,54,35,160
40680,78,48,120
40800,69,53,120
40926,81,48,120
40960,54,34,160
41040,75,47,120
41120,51,32,160
41160,78,47,120
