time,note,velocity,duration
1,38,41,120
240,45,39,120
480,38,41,120
720,45,39,120
960,38,41,120
1200,45,39,120
1440,38,41,120
1680,62,46,60
1740,64,46,60
1800,65,46,60
1860,67,46,60
1920,69,48,120
2160,74,43,120
2400,74,43,120
2640,73,43,120
2880,73,46,120
3120,72,43,120
3360,72,43,120
3600,71,43,120
3840,71,46,120
4080,70,42,120
4320,70,42,120
4560,69,41,120
4800,68,54,120
5040,68,54,480
5280,38,41,120
5520,67,46,60
5580,69,46,60
5640,70,46,60
5700,72,46,60
5760,74,48,120
6000,79,43,120
6240,79,43,120
6480,78,43,120
6720,78,46,120
6960,77,43,120
7200,77,43,120
7440,76,43,120
7680,76,46,120
7920,75,41,120
8160,75,41,120
8400,74,41,120
8640,73,55,120
8880,73,56,480
9120,38,41,120
9360,45,39,120
9600,74,58,60
9660,76,44,60
9720,77,44,60
9780,79,44,60
9840,81,50,120
10080,79,58,60
10140,77,46,60
10200,76,46,60
10260,74,46,60
10320,72,51,120
10560,70,57,60
10620,72,46,60
10680,74,46,60
10740,76,46,60
10800,77,52,120
11040,76,58,60
11100,74,47,60
11160,72,47,60
11220,70,47,60
11280,69,54,120
11520,67,58,60
11580,69,47,60
11640,70,47,60
11700,72,47,60
11760,74,55,120
12000,72,59,60
12060,70,47,60
12120,69,47,60
12180,67,47,60
12240,65,54,120
12480,45,47,120
12720,64,57,720
12960,45,48,120
13200,52,41,120
13440,86,59,60
13500,84,47,60
13560,82,47,60
13620,81,47,60
13680,79,51,120
13920,74,60,60
13980,72,47,60
14040,70,47,60
14100,69,47,60
14160,67,51,120
14400,45,47,120
14640,64,57,720
14880,45,48,120
15120,52,41,120
15360,86,59,60
15420,84,47,60
15480,82,47,60
15540,81,47,60
15600,79,51,120
15840,74,60,60
15900,72,47,60
15960,70,47,60
16020,69,47,60
16080,67,51,120
16320,45,47,120
16560,64,57,240
16800,74,51,60
16860,72,46,60
16920,70,46,60
16980,69,46,60
17040,67,50,120
17280,45,43,120
17520,64,48,240
17760,74,43,60
17820,72,43,60
17880,70,43,60
17940,69,43,60
18000,67,41,120
18240,45,44,120
18480,64,47,240
18720,74,41,60
18780,72,41,60
18840,70,41,60
18900,69,40,60
18960,67,37,120
19200,45,41,120
19440,64,44,240
19680,74,40,60
19740,72,40,60
19800,70,40,60
19860,69,40,60
19920,67,37,120
20160,45,46,120
20400,64,37,120
20640,46,46,120
20880,64,37,120
21120,44,44,120
21360,64,34,120
21600,45,46,120
21840,64,35,120
22080,46,48,120
22320,64,36,120
22560,47,50,120
22800,64,39,120
23040,48,52,120
23280,64,40,120
23520,47,55,120
23760,64,42,120
24000,46,56,120
24240,64,43,120
24480,45,58,120
