time,note,velocity,duration
96,60,127,96
192,62,127,96
288,64,127,96
384,65,127,96
480,62,127,96
576,64,127,96
672,60,127,96
768,67,127,192
864,48,127,96
960,72,127,192
1056,52,127,96
1152,71,127,192
1248,50,127,96
1344,72,127,192
1440,48,127,96
1536,74,127,96
1632,67,127,96
1728,69,127,96
1824,71,127,96
1920,72,127,96
2016,69,127,96
2112,71,127,96
2208,67,127,96
2304,74,127,192
2400,55,127,96
2496,79,127,192
2592,59,127,96
2688,77,127,192
2784,57,127,96
2880,79,127,192
2976,55,127,96
3072,76,127,96
3168,81,127,96
3264,79,127,96
3360,77,127,96
3456,76,127,96
3552,79,127,96
3648,77,127,96
3744,81,127,96
3840,79,127,96
3936,77,127,96
4032,76,127,96
4128,74,127,96
4224,72,127,96
4320,76,127,96
4416,74,127,96
4512,77,127,96
4608,76,127,96
4704,74,127,96
4800,72,127,96
4896,71,127,96
4992,69,127,96
5088,72,127,96
5184,71,127,96
5280,74,127,96
5376,72,127,96
5472,71,127,96
5568,69,127,96
5664,67,127,96
5760,66,127,96
5856,69,127,96
5952,67,127,96
6048,71,127,96
6144,69,127,192
6240,50,127,96
6336,62,127,192
6432,54,127,96
6528,72,127,288
6624,52,127,96
6720,54,127,96
6816,74,127,96
6912,71,127,96
7008,69,127,96
7104,67,127,96
7200,66,127,96
7296,64,127,96
7392,67,127,96
7488,66,127,96
7584,69,127,96
7680,67,127,96
7776,71,127,96
7872,69,127,96
7968,72,127,96
8064,71,127,96
8160,74,127,96
8256,72,127,96
8352,76,127,96
8448,74,127,96
8544,71,127,48
8592,72,127,48
8640,74,127,96
8736,79,127,96
8832,71,127,192
9024,69,127,96
9120,67,127,96
9216,67,127,192
9312,43,127,96
9408,45,127,96
9504,47,127,96
9600,48,127,96
9696,45,127,96
9792,47,127,96
9888,43,127,96
9984,50,127,192
10080,67,127,96
10176,69,127,96
10272,71,127,96
10368,72,127,96
10464,69,127,96
10560,71,127,96
10656,67,127,96
10752,66,127,192
10848,50,127,96
10944,52,127,96
11040,54,127,96
11136,55,127,96
11232,52,127,96
11328,54,127,96
11424,50,127,96
11520,57,127,192
11616,69,127,96
11712,71,127,96
11808,72,127,96
11904,74,127,96
12000,71,127,96
12096,72,127,96
12192,69,127,96
12288,71,127,192
12384,67,127,96
12480,65,127,96
12576,64,127,96
12672,62,127,96
12768,65,127,96
12864,64,127,96
12960,67,127,96
13056,65,127,192
13152,74,127,96
13248,72,127,96
13344,71,127,96
13440,69,127,96
13536,72,127,96
13632,71,127,96
13728,74,127,96
13824,72,127,192
13920,69,127,96
14016,67,127,96
14112,65,127,96
14208,64,127,96
14304,67,127,96
14400,65,127,96
14496,69,127,96
14592,67,127,192
14688,76,127,96
14784,74,127,96
14880,72,127,96
14976,71,127,96
15072,74,127,96
15168,73,127,96
15264,76,127,96
15360,74,127,192
15456,70,127,96
15552,73,127,192
15648,67,127,96
15744,74,127,192
15840,69,127,96
15936,76,127,192
16032,70,127,96
16128,77,127,192
16224,67,127,96
16320,69,127,192
16416,64,127,96
16512,71,127,192
16608,65,127,96
16704,73,127,192
16800,67,127,96
16896,74,127,192
16992,64,127,96
17088,66,127,192
17184,60,127,96
17280,68,127,192
17376,62,127,96
17472,69,127,192
17568,64,127,96
17664,71,127,192
17760,60,127,96
17856,72,127,192
17952,57,127,96
18048,74,127,480
18144,59,127,96
18240,57,127,96
18336,60,127,96
18432,59,127,192
18528,64,127,96
18624,66,127,96
18720,68,127,96
18816,69,127,96
18912,66,127,96
19008,68,127,96
19104,64,127,96
19200,76,127,96
19296,74,127,96
19392,72,127,96
19488,76,127,96
19584,74,127,96
19680,72,127,96
19776,71,127,96
19872,74,127,96
19968,72,127,96
20064,81,127,96
20160,80,127,96
20256,83,127,96
20352,81,127,96
20448,76,127,96
20544,77,127,96
20640,74,127,96
20736,68,127,96
20832,77,127,96
20928,76,127,96
21024,74,127,96
21120,72,127,192
21312,71,127,96
21408,69,127,96
21504,69,127,96
21600,81,127,96
21696,79,127,96
21792,77,127,96
21888,76,127,96
21984,79,127,96
22080,77,127,96
22176,81,127,96
22272,79,127,864
22368,64,127,96
22464,62,127,96
22560,60,127,96
22656,59,127,96
22752,62,127,96
22848,61,127,96
22944,64,127,96
23040,62,127,864
23136,76,127,96
23232,77,127,96
23328,79,127,96
23424,81,127,96
23520,77,127,96
23616,79,127,96
23712,76,127,96
23808,77,127,864
23904,57,127,96
24000,59,127,96
24096,60,127,96
24192,62,127,96
24288,59,127,96
24384,60,127,96
24480,57,127,96
24576,59,127,864
24672,79,127,96
24768,77,127,96
24864,76,127,96
24960,74,127,96
25056,77,127,96
25152,76,127,96
25248,79,127,96
25344,77,127,864
25440,62,127,96
25536,60,127,96
25632,59,127,96
25728,57,127,96
25824,60,127,96
25920,59,127,96
26016,62,127,96
26112,60,127,864
26208,74,127,96
26304,76,127,96
26400,77,127,96
26496,79,127,96
26592,76,127,96
26688,77,127,96
26784,74,127,96
26880,76,127,864
26976,55,127,96
27072,57,127,96
27168,58,127,96
27264,60,127,96
27360,57,127,96
27456,58,127,96
27552,55,127,96
27648,57,127,192
27744,72,127,96
27840,74,127,96
27936,76,127,96
28032,77,127,96
28128,74,127,96
28224,76,127,96
28320,72,127,96
28416,74,127,96
28512,76,127,96
28608,77,127,96
28704,79,127,96
28800,81,127,96
28896,77,127,96
28992,79,127,96
29088,76,127,96
29184,77,127,96
29280,79,127,96
